,Label
5797,0
5798,0
5799,0
5800,1
5801,1
5802,1
5803,1
5804,1
5805,1
5806,1
5807,0
5808,1
5809,0
5810,1
5811,0
5812,1
5813,1
5814,1
5815,0
5816,0
5817,1
5818,1
5819,1
5820,0
5821,1
5822,0
5823,0
5824,0
5825,0
5826,1
5827,0
5828,1
5829,0
5830,1
5831,1
5832,0
5833,0
5834,0
5835,1
5836,0
5837,1
5838,0
5839,0
5840,0
5841,1
5842,1
5843,0
5844,1
5845,1
5846,1
5847,1
5848,1
5849,1
5850,0
5851,1
5852,0
5853,1
5854,1
5855,1
5856,1
5857,1
5858,1
5859,1
5860,1
5861,1
5862,0
5863,0
5864,0
5865,0
5866,1
5867,1
5868,1
5869,1
5870,0
5871,0
5872,0
5873,1
5874,0
5875,1
5876,0
5877,1
5878,0
5879,1
5880,1
5881,1
5882,0
5883,1
5884,1
5885,0
5886,1
5887,0
5888,1
5889,0
5890,0
5891,0
5892,1
5893,0
5894,0
5895,0
5896,0
5897,1
5898,0
5899,1
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5906,1
5907,0
5908,0
5909,1
5910,1
5911,0
5912,0
5913,0
5914,0
5915,1
5916,1
5917,0
5918,0
5919,0
5920,0
5921,1
5922,1
5923,0
5924,0
5925,0
5926,0
5927,0
5928,1
5929,1
5930,0
5931,0
5932,0
5933,0
5934,1
5935,1
5936,0
5937,0
5938,0
5939,1
5940,0
5941,1
5942,0
5943,0
5944,1
5945,1
5946,1
5947,0
5948,0
5949,0
5950,0
5951,0
5952,1
5953,1
5954,0
5955,0
5956,1
5957,1
5958,0
5959,0
5960,0
5961,0
5962,1
5963,1
5964,0
5965,0
5966,0
5967,0
5968,0
5969,0
5970,0
5971,0
5972,1
5973,0
5974,0
5975,0
5976,0
5977,0
5978,0
5979,0
5980,1
5981,1
5982,1
5983,0
5984,1
5985,1
5986,1
5987,0
5988,0
5989,1
5990,1
5991,1
5992,0
5993,1
5994,1
5995,1
5996,0
5997,1
5998,0
5999,1
6000,0
6001,1
6002,1
6003,0
6004,0
6005,0
6006,0
6007,1
6008,1
6009,1
6010,0
6011,0
6012,1
6013,1
6014,1
6015,0
6016,0
6017,0
6018,1
6019,1
6020,1
6021,1
6022,0
6023,0
6024,1
6025,1
6026,0
6027,0
6028,1
6029,0
6030,1
6031,0
6032,0
6033,0
6034,1
6035,0
6036,0
6037,1
6038,1
6039,1
6040,0
6041,1
6042,1
6043,0
6044,1
6045,1
6046,1
6047,1
6048,1
6049,1
6050,0
6051,1
6052,1
6053,1
6054,0
6055,0
6056,1
6057,1
6058,1
6059,1
6060,1
6061,1
6062,1
6063,0
6064,1
6065,1
6066,0
6067,1
6068,1
6069,0
6070,1
6071,0
6072,0
6073,0
6074,1
6075,0
6076,0
6077,0
6078,0
6079,1
6080,0
6081,1
6082,1
6083,1
6084,0
6085,1
6086,0
6087,1
6088,0
6089,1
6090,1
6091,0
6092,1
6093,0
6094,0
6095,0
6096,1
6097,0
6098,1
6099,0
6100,0
6101,0
6102,1
6103,1
6104,0
6105,1
6106,0
6107,0
6108,0
6109,0
6110,0
6111,1
6112,1
6113,1
6114,0
6115,0
6116,1
6117,1
6118,0
6119,0
6120,0
6121,0
6122,1
6123,1
6124,1
6125,0
6126,1
6127,1
6128,1
6129,0
6130,0
6131,1
6132,1
6133,1
6134,0
6135,1
6136,0
6137,1
6138,1
6139,0
6140,1
6141,1
6142,1
6143,0
6144,1
6145,0
6146,1
6147,0
6148,1
6149,1
6150,0
6151,1
6152,1
6153,1
6154,0
6155,1
6156,1
6157,0
6158,0
6159,0
6160,1
6161,1
6162,1
6163,1
6164,1
6165,0
6166,0
6167,1
6168,1
6169,0
6170,1
6171,1
6172,0
6173,0
6174,1
6175,0
6176,1
6177,0
6178,1
6179,1
6180,1
6181,1
6182,0
6183,0
6184,0
6185,0
6186,1
6187,1
6188,0
6189,1
6190,1
6191,1
6192,0
6193,0
6194,1
6195,0
6196,1
6197,1
6198,1
6199,0
6200,1
6201,0
6202,1
6203,0
6204,1
6205,0
6206,1
6207,0
6208,0
6209,1
6210,1
6211,0
6212,0
6213,0
6214,0
6215,0
6216,1
6217,0
6218,0
6219,1
6220,0
6221,1
6222,1
6223,1
6224,0
6225,1
6226,0
6227,1
6228,1
6229,0
6230,0
6231,0
6232,0
6233,0
6234,0
6235,1
6236,0
6237,0
6238,1
6239,0
6240,0
6241,1
6242,1
6243,1
6244,0
6245,0
6246,0
6247,1
6248,1
6249,0
6250,0
6251,1
6252,0
6253,1
6254,0
6255,0
6256,1
6257,0
6258,0
6259,1
6260,0
6261,1
6262,0
6263,0
6264,1
6265,0
6266,0
6267,0
6268,0
6269,1
6270,0
6271,0
6272,0
6273,1
6274,1
6275,0
6276,0
6277,1
6278,0
6279,1
6280,0
6281,0
6282,1
6283,0
6284,0
6285,0
6286,1
6287,1
6288,1
6289,0
6290,1
6291,0
6292,1
6293,1
6294,0
6295,1
6296,1
6297,0
6298,0
6299,0
6300,0
6301,0
6302,1
6303,0
6304,1
6305,0
6306,1
6307,1
6308,0
6309,1
6310,0
6311,1
6312,0
6313,1
6314,0
6315,0
6316,0
6317,1
6318,1
6319,0
6320,0
6321,1
6322,0
6323,0
6324,0
6325,1
6326,0
6327,1
6328,0
6329,1
6330,1
6331,1
6332,0
6333,1
6334,0
6335,1
6336,0
6337,0
6338,1
6339,1
6340,0
6341,0
6342,0
6343,1
6344,1
6345,0
6346,0
6347,1
6348,0
6349,0
6350,0
6351,1
6352,1
6353,1
6354,1
6355,0
6356,1
6357,0
6358,1
6359,1
6360,1
6361,1
6362,0
6363,1
6364,0
6365,1
6366,1
6367,1
6368,0
6369,0
6370,0
6371,1
6372,0
6373,1
6374,0
6375,1
6376,1
6377,1
6378,1
6379,0
6380,0
6381,0
6382,1
6383,0
6384,1
6385,0
6386,0
6387,1
6388,1
6389,0
6390,0
6391,0
6392,1
6393,0
6394,1
6395,0
6396,1
6397,0
6398,1
6399,1
6400,1
6401,1
6402,1
6403,1
6404,1
6405,0
6406,0
6407,1
6408,0
6409,1
6410,0
6411,1
6412,0
6413,0
6414,0
6415,0
6416,0
6417,0
6418,0
6419,1
6420,0
6421,0
6422,0
6423,0
6424,0
6425,0
6426,0
6427,0
6428,1
6429,0
6430,0
6431,0
6432,1
6433,0
6434,0
6435,1
6436,0
6437,1
6438,1
6439,1
6440,1
6441,0
6442,1
6443,1
6444,1
6445,1
6446,1
6447,0
6448,0
6449,0
6450,1
6451,1
6452,1
6453,0
6454,0
6455,0
6456,0
6457,0
6458,0
6459,0
6460,1
6461,1
6462,1
6463,1
6464,0
6465,1
6466,0
6467,0
6468,0
6469,1
6470,0
6471,1
6472,1
6473,1
6474,1
6475,1
6476,0
6477,0
6478,1
6479,1
6480,1
6481,0
6482,1
6483,0
6484,0
6485,0
6486,1
6487,0
6488,1
6489,1
6490,0
6491,0
6492,1
6493,1
6494,1
6495,0
6496,1
6497,0
6498,0
6499,1
6500,1
6501,1
6502,1
6503,0
6504,1
6505,0
6506,1
6507,0
6508,1
6509,0
6510,1
6511,1
6512,1
6513,0
6514,1
6515,1
6516,0
6517,0
6518,0
6519,0
6520,0
6521,0
6522,1
6523,0
6524,0
6525,1
6526,0
6527,0
6528,1
6529,0
6530,0
6531,1
6532,0
6533,1
6534,1
6535,0
6536,1
6537,1
6538,0
6539,0
6540,0
6541,0
6542,0
6543,1
6544,0
6545,1
6546,0
6547,0
6548,0
6549,0
6550,0
6551,0
6552,0
6553,0
6554,1
6555,0
6556,1
6557,0
6558,1
6559,1
6560,0
6561,1
6562,1
6563,1
6564,1
6565,1
6566,0
6567,1
6568,0
6569,1
6570,0
6571,1
6572,1
6573,1
6574,0
6575,0
6576,1
6577,1
6578,0
6579,0
6580,0
6581,1
6582,1
6583,1
6584,0
6585,1
6586,0
6587,1
6588,0
6589,1
6590,0
6591,1
6592,1
6593,1
6594,0
6595,1
6596,0
6597,0
6598,0
6599,1
6600,1
6601,0
6602,0
6603,1
6604,1
6605,0
6606,1
6607,1
6608,0
6609,1
6610,1
6611,0
6612,0
6613,1
6614,0
6615,1
6616,0
6617,1
6618,0
6619,0
6620,0
6621,0
6622,1
6623,1
6624,1
6625,0
6626,0
6627,0
6628,0
6629,0
6630,0
6631,0
6632,1
6633,1
6634,1
6635,0
6636,0
6637,0
6638,1
6639,1
6640,0
6641,0
6642,0
6643,0
6644,0
6645,0
6646,1
6647,0
6648,1
6649,0
6650,0
6651,0
6652,0
6653,1
6654,0
6655,1
6656,1
6657,1
6658,0
6659,1
6660,1
6661,0
6662,1
6663,0
6664,0
6665,0
6666,1
6667,0
6668,0
6669,0
6670,1
6671,1
6672,1
6673,1
6674,1
6675,0
6676,0
6677,0
6678,1
6679,1
6680,0
6681,1
6682,1
6683,0
6684,0
6685,0
6686,1
6687,0
6688,1
6689,0
6690,0
6691,0
6692,1
6693,1
6694,0
6695,1
6696,0
6697,0
6698,1
6699,1
6700,0
6701,0
6702,0
6703,1
6704,1
6705,0
6706,0
6707,0
6708,1
6709,1
6710,0
6711,0
6712,1
6713,1
6714,0
6715,0
6716,1
6717,0
6718,1
6719,0
6720,1
6721,0
6722,0
6723,0
6724,1
6725,0
6726,0
6727,1
6728,0
6729,0
6730,0
6731,0
6732,0
6733,1
6734,1
6735,1
6736,1
6737,1
6738,1
6739,1
6740,1
6741,1
6742,1
6743,0
6744,0
6745,1
6746,1
6747,1
6748,1
6749,0
6750,1
6751,0
6752,1
6753,1
6754,0
6755,0
6756,1
6757,1
6758,1
6759,0
6760,1
6761,1
6762,0
6763,1
6764,0
6765,1
6766,0
6767,1
6768,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,0
6775,1
6776,0
6777,1
6778,0
6779,0
6780,1
6781,1
6782,1
6783,1
6784,0
6785,1
6786,0
6787,1
6788,1
6789,0
6790,1
6791,1
6792,0
6793,1
6794,1
6795,1
6796,1
6797,1
6798,0
6799,1
6800,1
6801,1
6802,0
6803,0
6804,0
6805,1
6806,0
6807,1
6808,1
6809,1
6810,1
6811,0
6812,0
6813,0
6814,1
6815,1
6816,1
6817,1
6818,1
6819,0
6820,1
6821,0
6822,0
6823,0
6824,0
6825,1
6826,1
6827,0
6828,1
6829,1
6830,1
6831,0
6832,1
6833,0
6834,1
6835,1
6836,0
6837,1
6838,1
6839,1
6840,1
6841,1
6842,1
6843,1
6844,0
6845,0
6846,1
6847,1
6848,1
6849,1
6850,1
6851,1
6852,0
6853,0
6854,0
6855,1
6856,0
6857,0
6858,1
6859,0
6860,1
6861,0
6862,1
6863,0
6864,1
6865,0
6866,1
6867,0
6868,1
6869,1
6870,1
6871,0
6872,0
6873,0
6874,0
6875,1
6876,0
6877,0
6878,1
6879,0
6880,0
6881,0
6882,1
6883,1
6884,0
6885,1
6886,0
6887,0
6888,0
6889,1
6890,1
6891,0
6892,0
6893,0
6894,1
6895,0
6896,0
6897,0
6898,0
6899,1
6900,0
6901,0
6902,1
6903,1
6904,1
6905,0
6906,0
6907,1
6908,1
6909,1
6910,0
6911,1
6912,1
6913,0
6914,0
6915,1
6916,1
6917,0
6918,1
6919,1
6920,0
6921,0
6922,1
6923,0
6924,0
6925,1
6926,1
6927,1
6928,1
6929,0
6930,0
6931,0
6932,0
6933,1
6934,0
6935,1
6936,0
6937,1
6938,1
6939,1
6940,1
6941,0
6942,0
6943,1
6944,0
6945,0
6946,0
6947,1
6948,0
6949,1
6950,0
6951,1
6952,1
6953,1
6954,0
6955,1
6956,1
6957,1
6958,1
6959,1
6960,1
6961,0
6962,1
6963,0
6964,1
6965,1
6966,0
6967,1
6968,0
6969,0
6970,0
6971,1
6972,1
6973,0
6974,0
6975,1
6976,1
6977,1
6978,0
6979,1
6980,1
6981,1
6982,1
6983,1
6984,1
6985,1
6986,0
6987,0
6988,1
6989,0
6990,1
6991,1
6992,0
6993,0
6994,1
6995,0
6996,0
6997,1
6998,0
6999,0
7000,1
7001,1
7002,0
7003,1
7004,1
7005,1
7006,0
7007,0
7008,1
7009,0
7010,0
7011,0
7012,1
7013,0
7014,1
7015,1
7016,1
7017,1
7018,0
7019,1
7020,1
7021,0
7022,1
7023,1
7024,1
7025,0
7026,0
7027,1
7028,1
7029,0
7030,0
7031,1
7032,0
7033,0
7034,0
7035,0
7036,1
7037,1
7038,1
7039,1
7040,0
7041,1
7042,0
7043,0
7044,0
7045,1
7046,0
7047,1
7048,1
7049,1
7050,1
7051,1
7052,1
7053,1
7054,0
7055,1
7056,1
7057,1
7058,0
7059,1
7060,1
7061,1
7062,0
7063,0
7064,0
7065,0
7066,0
7067,0
7068,0
7069,1
7070,0
7071,0
7072,1
7073,1
7074,0
7075,0
7076,0
7077,1
7078,1
7079,0
7080,0
7081,1
7082,0
7083,1
7084,1
7085,1
7086,1
7087,0
7088,0
7089,0
7090,1
7091,0
7092,0
7093,1
7094,0
7095,0
7096,1
7097,1
7098,1
7099,0
7100,0
7101,0
7102,0
7103,0
7104,0
7105,1
7106,1
7107,1
7108,1
7109,0
7110,0
7111,1
7112,0
7113,0
7114,1
7115,1
7116,1
7117,0
7118,0
7119,1
7120,1
7121,0
7122,0
7123,1
7124,1
7125,0
7126,0
7127,0
7128,1
7129,0
7130,1
7131,1
7132,1
7133,1
7134,0
7135,1
7136,0
7137,1
7138,1
7139,1
7140,0
7141,1
7142,1
7143,0
7144,1
7145,1
7146,0
7147,1
7148,1
7149,0
7150,0
7151,0
7152,1
7153,1
7154,0
7155,1
7156,1
7157,0
7158,0
7159,1
7160,0
7161,0
7162,0
7163,1
7164,1
7165,0
7166,0
7167,0
7168,1
7169,0
7170,0
7171,0
7172,0
7173,1
7174,0
7175,1
7176,0
7177,1
7178,1
7179,1
7180,0
7181,0
7182,0
7183,0
7184,0
7185,1
7186,1
7187,1
7188,0
7189,0
7190,1
7191,0
7192,1
7193,0
7194,0
7195,1
7196,1
7197,0
7198,1
7199,0
7200,1
7201,1
7202,1
7203,1
7204,1
7205,1
7206,0
7207,0
7208,1
7209,1
7210,0
7211,1
7212,1
7213,1
7214,0
7215,1
7216,0
7217,0
7218,0
7219,1
7220,0
7221,0
7222,1
7223,1
7224,1
7225,0
7226,0
7227,0
7228,0
7229,0
7230,1
7231,1
7232,0
7233,1
7234,0
7235,1
7236,0
7237,1
7238,1
7239,0
7240,0
7241,1
7242,0
7243,0
7244,0
7245,0
7246,0
7247,1
7248,0
7249,1
7250,1
7251,1
7252,1
7253,1
7254,1
7255,1
7256,1
7257,1
7258,0
7259,1
7260,0
7261,0
7262,1
7263,0
7264,1
7265,0
7266,0
7267,0
7268,0
7269,0
7270,1
7271,1
7272,1
7273,1
7274,0
7275,0
7276,1
7277,1
7278,1
7279,0
7280,1
7281,0
7282,0
7283,0
7284,0
7285,1
7286,0
7287,0
7288,1
7289,0
7290,0
7291,0
7292,0
7293,0
7294,1
7295,1
7296,0
7297,0
7298,0
7299,1
7300,1
7301,1
7302,1
7303,1
7304,1
7305,1
7306,1
7307,0
7308,0
7309,1
7310,1
7311,1
7312,1
7313,1
7314,0
7315,0
7316,0
7317,1
7318,1
7319,1
7320,0
7321,1
7322,0
7323,0
7324,0
7325,0
7326,1
7327,1
7328,0
7329,1
7330,0
7331,1
7332,1
7333,1
7334,1
7335,1
7336,1
7337,0
7338,0
7339,0
7340,1
7341,0
7342,0
7343,1
7344,0
7345,1
7346,0
7347,0
7348,0
7349,1
7350,1
7351,0
7352,1
7353,1
7354,1
7355,0
7356,0
7357,1
7358,0
7359,0
7360,1
7361,0
7362,1
7363,1
7364,0
7365,0
7366,1
7367,0
7368,0
7369,0
7370,0
7371,1
7372,1
7373,0
7374,1
7375,1
7376,0
7377,0
7378,0
7379,0
7380,1
7381,1
7382,0
7383,0
7384,1
7385,0
7386,1
7387,0
7388,1
7389,1
7390,0
7391,0
7392,1
7393,0
7394,1
7395,1
7396,0
7397,0
7398,0
7399,0
7400,0
7401,0
7402,1
7403,1
7404,0
7405,1
7406,0
7407,1
7408,0
7409,1
7410,0
7411,0
7412,0
7413,0
7414,0
7415,1
7416,0
7417,1
7418,0
7419,0
7420,0
7421,0
7422,0
7423,1
7424,0
7425,0
7426,1
7427,1
7428,0
7429,0
7430,0
7431,0
7432,1
7433,0
7434,1
7435,0
7436,1
7437,1
7438,0
7439,1
7440,0
7441,0
7442,0
7443,0
7444,1
7445,1
7446,1
7447,0
7448,0
7449,1
7450,1
7451,1
7452,0
7453,0
7454,1
7455,0
7456,1
7457,1
7458,0
7459,1
7460,1
7461,1
7462,0
7463,1
7464,1
7465,1
7466,1
7467,1
7468,1
7469,1
7470,1
7471,1
7472,0
7473,1
7474,0
7475,0
7476,0
7477,0
7478,1
7479,0
7480,1
7481,0
7482,1
7483,0
7484,0
7485,1
7486,1
7487,0
7488,1
7489,0
7490,1
7491,1
7492,1
7493,1
7494,0
7495,0
7496,1
7497,1
7498,0
7499,1
7500,0
7501,0
7502,0
7503,1
7504,1
7505,0
7506,1
7507,0
7508,1
7509,0
7510,0
7511,1
7512,0
7513,1
7514,0
7515,0
7516,1
7517,0
7518,1
7519,1
7520,1
7521,0
7522,0
7523,0
7524,1
7525,1
7526,1
7527,0
7528,1
7529,1
7530,0
7531,0
7532,0
7533,1
7534,1
7535,1
7536,0
7537,1
7538,1
7539,1
7540,1
7541,1
7542,0
7543,1
7544,1
7545,1
7546,0
7547,1
7548,0
7549,0
7550,0
7551,1
7552,1
7553,1
7554,0
7555,0
7556,1
7557,0
7558,1
7559,1
7560,1
7561,0
7562,0
7563,1
7564,1
7565,1
7566,1
7567,1
7568,1
7569,1
7570,1
7571,0
7572,1
7573,1
7574,0
7575,0
7576,1
7577,0
7578,0
7579,1
7580,1
7581,0
7582,1
7583,0
7584,0
7585,0
7586,1
7587,0
7588,1
7589,0
7590,0
7591,0
7592,0
7593,0
7594,1
7595,1
7596,1
7597,0
7598,0
7599,1
7600,0
7601,1
7602,0
7603,1
7604,0
7605,0
7606,1
7607,0
7608,1
7609,1
7610,0
7611,0
7612,1
7613,0
7614,0
7615,1
7616,1
7617,1
7618,0
7619,0
7620,0
7621,1
7622,1
7623,1
7624,0
7625,1
7626,0
7627,1
7628,1
7629,1
7630,1
7631,0
7632,0
7633,1
7634,1
7635,0
7636,0
7637,0
7638,1
7639,0
7640,0
7641,0
7642,1
7643,0
7644,0
7645,0
7646,1
7647,0
7648,0
7649,0
7650,1
7651,1
7652,1
7653,0
7654,0
7655,1
7656,0
7657,1
7658,0
7659,1
7660,1
7661,1
7662,0
7663,1
7664,1
7665,1
7666,1
7667,1
7668,0
7669,0
7670,0
7671,1
7672,1
7673,0
7674,0
7675,1
7676,1
7677,1
7678,0
7679,0
7680,1
7681,0
7682,0
7683,1
7684,0
7685,1
7686,1
7687,1
7688,1
7689,0
7690,1
7691,0
7692,0
7693,0
7694,0
7695,0
7696,1
7697,0
7698,1
7699,0
7700,1
7701,0
7702,1
7703,1
7704,1
7705,1
7706,1
7707,0
7708,1
7709,0
7710,0
7711,1
7712,1
7713,0
7714,0
7715,1
7716,1
7717,1
7718,1
7719,0
7720,1
7721,1
7722,0
7723,1
7724,0
7725,0
7726,1
7727,0
7728,0
7729,0
7730,0
7731,0
7732,1
7733,1
7734,1
7735,1
7736,1
7737,1
7738,0
7739,0
7740,0
7741,0
7742,1
7743,1
7744,1
7745,1
7746,0
7747,0
7748,0
7749,0
7750,1
7751,1
7752,1
7753,0
7754,0
7755,0
7756,0
7757,0
7758,0
7759,0
7760,0
7761,0
7762,1
7763,1
7764,1
7765,0
7766,0
7767,0
7768,0
7769,1
7770,0
7771,0
7772,1
7773,0
7774,1
7775,1
7776,0
7777,1
7778,1
7779,1
7780,0
7781,1
7782,1
7783,1
7784,0
7785,1
7786,0
7787,0
7788,1
7789,1
7790,1
7791,0
7792,0
7793,1
7794,1
7795,0
7796,0
7797,1
7798,0
7799,0
7800,1
7801,1
7802,0
7803,0
7804,0
7805,1
7806,0
7807,0
7808,0
7809,0
7810,1
7811,0
7812,0
7813,1
7814,1
7815,1
7816,0
7817,1
7818,0
7819,1
7820,1
7821,1
7822,0
7823,0
7824,1
7825,1
7826,1
7827,1
7828,1
7829,1
7830,0
7831,0
7832,0
7833,0
7834,0
7835,1
7836,1
7837,1
7838,0
7839,1
7840,1
7841,1
7842,0
7843,0
7844,1
7845,0
7846,1
7847,1
7848,0
7849,0
7850,1
7851,1
7852,0
7853,1
7854,1
7855,0
7856,0
7857,1
7858,1
7859,1
7860,0
7861,0
7862,0
7863,0
7864,0
7865,1
7866,1
7867,0
7868,1
7869,0
7870,1
7871,0
7872,0
7873,1
7874,1
7875,0
7876,0
7877,0
7878,1
7879,0
7880,0
7881,0
7882,0
7883,1
7884,1
7885,0
7886,0
7887,1
7888,0
7889,1
7890,1
7891,1
7892,0
7893,0
7894,0
7895,0
7896,0
7897,1
7898,0
7899,1
7900,0
7901,0
7902,1
7903,0
7904,1
7905,0
7906,0
7907,0
7908,1
7909,1
7910,0
7911,0
7912,1
7913,1
7914,1
7915,1
7916,0
7917,1
7918,1
7919,1
7920,0
7921,1
7922,0
7923,1
7924,1
7925,1
7926,1
7927,0
7928,1
7929,1
7930,1
7931,0
7932,1
7933,1
7934,1
7935,0
7936,1
7937,0
7938,0
7939,1
7940,1
7941,1
7942,1
7943,1
7944,1
7945,1
7946,1
7947,1
7948,0
7949,1
7950,0
7951,1
7952,0
7953,1
7954,1
7955,0
7956,1
7957,0
7958,0
7959,1
7960,1
7961,1
7962,0
7963,1
7964,0
7965,1
7966,1
7967,1
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,0
7976,0
7977,0
7978,0
7979,1
7980,1
7981,0
7982,1
7983,1
7984,0
7985,1
7986,0
7987,0
7988,0
7989,1
7990,1
7991,1
7992,0
7993,1
7994,1
7995,0
7996,1
7997,1
7998,0
7999,0
8000,0
