,IP_Address,Prefix/Suffix_in_Domain,Tiny_URL,@_Symbol,URL_Length,Http/https_in_Domain,Depth_Of_URL,Redirection,Google_Index,WHOIS_Domain,DNS_Record,Registration_Length,Num_of_Dots,Num_of_Hyphens,Num_of_Underscore
637,0,0,0,0,1,0,2,0,0,0,0,267,2,5,0
8004,0,0,0,0,0,0,3,0,0,0,0,619,3,0,1
1149,0,0,0,0,1,0,3,0,1,1,0,0,3,0,0
2775,0,0,1,0,0,0,0,0,0,0,0,372,2,0,0
643,0,0,0,0,1,0,1,0,0,0,0,2509,2,0,0
7058,0,0,0,0,0,0,1,0,1,0,1,359,2,0,0
7864,0,0,0,0,1,0,3,0,0,0,0,69,1,5,0
9186,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
7756,0,0,0,0,1,0,4,0,0,0,0,638,3,0,5
3775,0,1,0,1,1,0,7,0,1,0,0,139,4,1,0
9098,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
7685,0,0,0,0,0,0,2,0,0,0,0,902,2,0,0
7369,0,0,1,0,1,0,3,0,1,0,0,372,3,1,0
2072,0,0,1,0,0,0,0,0,1,0,0,236,4,0,0
3266,0,0,0,0,1,0,5,0,1,0,0,77,3,6,0
1707,0,0,0,0,1,0,3,0,1,0,0,2977,2,0,0
1610,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4701,0,1,0,0,1,0,3,0,1,0,0,43,2,1,0
2986,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
10102,0,0,0,0,0,0,0,0,0,0,0,780,2,0,0
8336,0,0,0,0,0,0,0,0,1,0,0,232,2,2,0
2384,0,1,0,0,0,0,2,0,0,0,0,335,2,1,0
7296,0,0,0,0,0,0,0,0,0,0,0,171,2,0,0
5182,0,0,0,0,1,0,4,0,0,0,0,164,1,7,0
1353,0,1,1,0,0,0,1,0,0,0,0,1372,2,1,0
5830,0,0,0,0,0,0,3,0,0,0,0,619,3,0,0
8294,1,0,0,0,1,0,2,0,1,0,1,242,2,3,0
10569,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0
7030,0,0,0,0,0,0,2,0,0,0,0,294,2,0,0
6761,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
8566,0,0,0,0,1,0,3,0,0,0,0,2085,2,1,0
2189,0,0,0,0,0,0,1,0,1,0,0,644,3,0,0
7708,0,0,0,0,0,0,0,0,0,0,0,135,2,0,0
3102,0,0,0,0,1,0,2,0,0,0,0,985,2,4,0
1682,0,0,0,0,1,0,4,0,1,1,0,0,2,0,0
7198,0,0,0,0,0,0,2,0,0,0,0,636,2,0,0
8773,0,0,0,0,0,0,0,0,1,0,0,290,3,0,0
185,0,0,0,1,1,0,1,0,1,0,0,110,3,0,0
7608,0,0,0,0,0,0,0,0,1,0,0,13,2,2,0
7679,0,0,0,0,0,0,0,0,0,0,0,1438,2,0,0
6892,0,1,0,0,1,0,4,0,1,0,0,0,2,1,0
2706,0,0,0,0,1,0,2,0,0,0,0,3425,2,3,0
11189,0,0,0,0,0,0,3,0,0,0,0,146,3,0,0
5298,0,0,0,0,0,0,0,0,0,0,0,319,2,0,1
10766,0,1,0,0,1,0,3,0,0,0,0,1201,2,6,0
348,0,0,0,0,0,0,0,0,0,0,0,1048,2,0,2
3421,0,0,1,0,0,0,1,0,1,0,0,232,5,0,0
2049,0,1,0,0,0,0,0,0,0,0,0,356,2,1,0
5725,1,1,0,0,1,0,7,0,1,0,0,145,1,1,0
4533,0,1,0,0,0,0,1,0,0,0,0,175,2,2,0
1687,0,0,0,0,1,0,3,0,0,0,0,324,2,11,0
3625,0,1,0,0,1,0,11,0,1,0,0,216,5,1,2
10384,0,0,0,0,0,0,0,0,1,0,0,248,2,0,0
1570,0,0,0,0,0,0,0,0,0,0,0,297,1,0,0
5982,0,0,0,0,1,0,1,0,1,0,0,245,2,4,0
6224,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
11110,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0
8620,0,1,0,0,1,0,7,0,1,0,0,116,2,1,0
5602,0,0,0,0,0,0,0,0,0,0,0,1049,2,0,0
8350,0,0,1,0,0,0,0,0,1,0,0,373,2,0,0
3498,0,0,0,0,0,0,0,0,0,0,0,107,2,0,0
5861,0,0,0,0,0,0,2,0,0,0,0,468,2,2,0
3147,0,0,0,0,0,0,0,0,0,0,0,99,3,0,0
2855,0,0,0,0,1,1,2,0,1,0,0,360,8,1,0
11182,0,0,0,0,1,0,4,0,0,0,0,282,3,0,7
9048,1,0,0,0,1,0,3,0,1,1,0,0,8,2,0
5460,0,1,0,0,1,0,7,0,1,0,0,139,2,1,0
6330,0,0,0,0,1,0,4,0,1,1,0,0,4,0,0
295,0,0,1,1,1,0,1,0,1,0,0,230,5,0,0
11402,0,0,0,0,1,0,3,0,0,0,0,326,3,6,0
4041,0,0,0,0,0,0,1,0,1,0,0,90,3,2,0
11420,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
1282,0,0,0,0,0,0,3,0,1,0,0,147,3,0,0
7811,0,1,0,0,1,0,7,0,1,0,0,974,1,1,0
10307,0,0,0,0,1,0,2,0,0,0,0,83,3,0,4
3548,0,0,0,0,0,0,1,0,1,0,0,123,3,0,0
56,0,1,0,0,1,0,5,0,0,0,0,37,2,6,0
3440,0,0,0,0,0,0,2,0,1,0,0,142,1,0,0
6694,0,1,0,0,0,0,0,0,1,0,1,248,3,1,0
8849,0,0,0,1,1,0,2,0,1,0,0,156,4,0,0
8142,0,0,0,0,0,0,2,0,0,0,0,509,2,0,0
9151,0,0,0,0,1,0,3,0,0,0,0,509,2,6,0
817,0,0,0,0,0,0,0,0,0,0,0,762,3,0,0
3821,0,0,0,0,0,0,3,0,0,0,0,2592,2,1,0
3042,0,0,0,0,1,0,1,0,1,0,0,222,2,1,0
5343,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3012,0,0,0,0,0,0,0,0,0,0,0,74,2,0,0
9829,1,0,0,0,1,0,1,0,1,0,0,158,3,4,2
9717,0,0,0,0,0,0,1,0,0,0,0,279,1,3,0
7225,0,1,0,0,1,0,5,0,1,0,0,27,2,1,0
4426,0,0,0,0,0,0,3,0,1,0,0,684,1,0,0
2226,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8923,0,0,0,0,1,0,5,0,1,0,0,2520,2,4,0
6672,1,0,0,0,1,0,5,0,1,0,0,192,4,1,0
1984,0,1,1,0,0,0,0,0,0,0,0,372,2,1,0
5896,1,0,0,0,1,0,3,0,1,0,0,77,2,0,0
8381,0,0,0,0,0,0,0,0,0,0,0,270,2,0,0
4220,0,0,0,0,1,0,2,0,1,0,1,382,3,7,0
10143,0,0,0,0,0,0,0,0,0,0,0,1047,2,0,0
7021,0,1,0,0,1,0,7,0,1,0,0,139,3,1,0
972,0,0,0,0,1,0,8,0,1,0,0,133,3,0,1
1355,0,0,0,0,0,0,1,0,1,0,0,123,3,6,2
4773,1,0,1,1,1,1,3,0,1,0,0,3185,13,0,0
9787,0,0,0,0,0,0,1,0,0,0,0,2806,2,0,0
5747,0,0,0,0,0,0,0,0,1,0,0,256,2,0,0
4291,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
6125,0,0,0,0,0,0,0,0,0,0,0,541,2,0,0
5108,0,1,0,0,1,0,3,0,1,1,0,0,4,1,0
6518,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4454,0,0,0,0,0,0,0,0,0,0,0,338,2,0,0
7138,0,0,0,0,0,0,1,0,1,0,0,222,2,0,0
83,1,0,1,0,1,0,2,0,1,0,0,217,5,2,0
3559,0,0,1,1,1,0,1,0,1,0,0,217,5,2,0
9921,0,0,0,0,0,0,0,0,1,0,0,107,1,0,0
4816,0,1,0,0,1,0,3,0,0,0,0,316,3,1,4
4202,0,1,0,0,1,0,3,0,0,0,0,0,3,5,0
560,0,1,0,0,0,0,0,0,0,0,0,653,2,1,0
5247,0,0,0,0,0,0,0,0,1,0,0,364,1,1,0
5083,0,0,1,0,0,0,2,0,0,0,0,2320,1,2,0
1906,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
5912,1,0,0,0,1,0,1,0,1,0,0,114,3,3,2
5721,0,1,0,1,1,0,7,0,1,0,0,139,3,2,0
2250,0,0,1,0,0,0,1,0,1,0,0,135,1,0,0
7895,0,0,0,0,0,0,0,0,0,0,0,120,2,0,0
4374,0,0,0,0,1,0,1,0,1,0,0,203,2,5,0
9507,1,0,0,0,1,0,2,0,1,0,0,25,4,0,2
3422,1,0,0,0,1,0,2,0,1,0,0,25,4,0,2
916,0,0,0,0,1,0,2,0,0,0,0,120,2,8,0
6870,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
4863,0,0,0,0,0,0,2,0,1,0,0,35,1,0,0
1093,1,0,0,0,0,0,2,0,1,1,1,0,3,0,0
6158,0,0,0,0,1,0,6,0,1,0,0,227,4,0,0
8284,0,0,0,0,0,0,3,0,1,0,0,10,2,0,0
8023,1,0,0,0,1,0,2,0,1,0,0,25,5,0,2
7924,0,0,0,0,1,0,2,0,0,0,0,362,2,4,0
5329,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6052,0,1,0,0,0,0,0,0,0,0,0,286,2,1,0
106,0,1,1,0,1,0,5,0,1,0,0,381,2,1,2
3816,0,0,0,0,1,0,1,1,0,0,0,382,3,0,0
3850,0,0,0,0,1,0,1,0,1,0,0,66,2,9,0
8565,0,0,0,0,0,0,0,0,1,0,0,655,2,2,0
6056,0,0,0,0,0,0,0,0,0,0,0,183,2,0,0
2030,0,1,0,0,1,0,6,0,0,0,0,114,3,1,5
8242,0,1,0,0,0,0,0,0,1,0,0,291,2,1,0
10900,0,0,0,0,0,0,0,0,0,0,0,624,2,0,0
4468,1,1,0,0,1,0,6,0,1,0,0,257,1,2,0
7281,0,0,0,0,0,0,0,0,1,0,0,374,2,0,0
7084,0,0,0,0,1,0,3,0,1,0,0,729,3,3,1
8797,0,0,0,0,1,0,3,0,1,0,0,197,5,0,0
7139,1,0,0,0,1,0,2,0,1,0,0,14,4,0,2
9670,0,0,0,0,1,0,2,0,1,0,0,128,4,0,0
1012,0,0,0,0,0,0,0,0,0,0,0,1208,2,0,0
3315,1,0,0,0,1,0,4,0,1,0,0,191,8,3,0
606,0,1,1,0,1,0,4,0,1,0,0,381,2,2,1
8723,0,0,0,0,0,0,2,0,1,0,0,481,3,0,0
5295,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0
5704,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
8384,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
5421,0,0,0,0,0,0,2,0,1,0,0,633,2,0,0
2257,0,0,1,0,1,0,3,0,0,0,0,3354,2,2,2
4609,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
10774,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11044,0,0,1,0,1,0,2,0,0,0,0,2320,1,4,0
10414,0,0,0,0,0,0,2,0,1,0,0,333,3,0,0
912,0,0,0,0,1,0,2,0,0,0,0,376,2,2,0
2470,1,0,0,0,1,0,1,0,1,0,0,491,2,4,0
3268,0,1,1,0,1,0,2,0,1,0,0,228,5,1,1
8991,0,0,0,0,0,0,0,0,0,0,0,245,2,0,0
11397,1,1,0,0,1,0,5,0,1,0,0,93,6,2,9
11385,0,1,0,0,1,0,5,0,1,0,0,617,2,5,0
8442,0,0,0,0,0,0,1,0,0,0,0,1266,2,0,0
8721,0,0,0,0,1,0,4,0,0,0,0,65,2,0,0
288,0,0,0,0,0,0,2,0,0,0,0,903,2,0,1
1122,0,0,0,0,1,0,3,0,1,0,0,117,1,5,0
8545,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0
3959,0,0,0,0,0,0,2,0,0,0,0,1728,2,0,1
3411,0,0,0,0,0,0,0,0,0,0,0,316,2,0,0
7576,0,1,0,0,0,0,2,0,0,0,0,569,2,1,0
3480,0,0,0,0,1,0,4,0,0,0,0,285,2,3,0
10146,0,0,0,0,0,0,0,0,0,0,0,79,2,0,0
3644,0,0,0,0,1,0,3,0,0,0,0,215,4,0,0
10684,1,0,0,0,1,0,3,0,1,0,0,226,2,6,0
11355,0,1,0,0,0,0,0,0,0,0,0,379,2,1,0
5109,0,0,1,0,0,0,1,0,1,0,0,87,2,2,0
10091,0,0,0,0,0,0,0,0,0,0,0,740,2,0,0
10725,0,1,0,0,1,0,4,0,1,0,0,349,2,2,1
570,0,0,0,0,0,0,1,0,1,0,0,47,2,0,0
3253,1,0,0,0,1,0,7,0,1,0,0,948,5,2,0
5234,1,1,0,0,1,0,6,0,1,0,0,52,6,4,3
8158,0,0,0,0,0,0,0,0,1,0,0,564,2,1,0
7650,0,0,0,0,0,0,2,0,1,0,0,208,2,2,0
1838,1,0,0,0,0,0,1,0,1,0,0,590,3,0,0
9073,0,1,0,0,1,0,2,0,1,0,0,260,2,2,0
11376,0,0,1,0,0,0,2,1,1,1,0,0,2,0,0
8802,0,1,0,0,0,0,0,0,1,0,0,644,2,1,0
11122,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0
7630,0,1,0,0,0,0,1,0,1,1,0,-1,2,1,0
5225,0,0,0,0,0,0,0,0,0,0,0,787,2,0,0
6260,1,0,1,0,1,0,0,0,1,0,0,218,4,2,0
5025,0,0,0,0,1,0,3,0,0,0,0,298,4,0,0
10792,0,0,0,0,1,0,5,0,1,0,0,2976,2,0,1
1341,0,1,0,0,0,0,0,0,1,0,0,169,2,1,0
6119,0,0,0,0,0,0,0,0,0,0,0,227,2,0,0
382,0,0,0,0,0,0,0,0,0,0,0,648,2,0,0
6597,0,0,0,0,1,0,3,0,0,0,0,3005,3,2,0
9100,0,0,1,0,0,0,3,0,1,0,0,47,2,0,0
8427,0,1,0,0,1,0,2,0,0,0,0,36,3,2,0
5487,0,0,0,0,0,0,2,0,0,0,0,903,2,0,1
1990,0,0,0,0,0,0,2,0,1,0,0,333,2,0,0
2315,0,0,0,0,1,0,1,0,1,0,0,1050,4,1,0
7609,0,1,0,1,0,0,0,0,1,0,0,80,2,1,0
6665,1,1,0,0,1,0,2,0,1,0,0,14,4,1,2
258,0,0,0,0,0,0,2,0,0,0,0,967,2,1,0
7245,0,0,0,0,0,0,0,0,0,0,0,62,2,0,0
4044,0,0,0,1,1,0,5,0,1,0,0,325,4,0,0
8945,0,1,0,0,1,0,4,0,1,0,0,355,3,1,0
1390,0,1,0,0,1,0,6,0,1,0,0,192,3,2,0
5361,0,0,0,0,1,0,2,0,1,0,0,123,3,0,0
10341,0,0,0,0,1,0,3,0,1,0,0,230,2,7,0
4382,0,1,0,0,1,0,7,0,1,0,0,139,2,1,0
8895,0,1,0,0,1,0,2,0,0,0,0,616,3,3,0
2859,1,0,0,0,1,0,4,0,1,0,0,295,3,0,1
11363,1,0,1,0,0,0,1,0,1,0,0,218,4,0,0
712,0,1,0,0,1,0,4,0,1,0,0,2976,2,1,2
5769,1,0,0,0,1,0,1,0,0,0,0,116,3,2,2
6509,0,0,0,0,0,0,0,0,0,0,0,127,3,0,0
4520,0,0,1,0,0,0,0,0,0,0,0,373,2,0,0
7544,0,1,0,0,0,0,0,0,0,0,0,347,2,1,0
10361,0,0,0,0,0,0,0,0,0,0,0,67,1,0,0
6790,0,0,0,0,0,0,0,0,0,0,0,97,2,0,0
2990,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0
10606,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
353,0,0,0,0,1,0,3,0,1,0,0,1088,3,0,0
4577,0,0,0,0,0,0,1,0,1,0,0,88,2,0,0
7597,0,0,0,0,1,0,3,0,0,0,0,1375,1,5,0
9962,1,0,0,0,1,0,2,0,1,0,0,134,3,0,2
3323,0,0,0,0,0,0,1,0,0,0,0,312,2,0,0
3922,1,0,1,0,0,0,1,0,1,0,0,228,5,0,0
1153,0,0,0,0,0,0,0,0,0,0,0,124,2,0,0
3107,1,1,0,0,1,0,2,0,1,0,0,24,4,1,2
10214,0,1,0,0,1,0,4,0,1,0,0,2975,2,1,0
10868,0,0,0,0,0,0,0,0,0,0,0,340,2,0,0
5240,0,0,0,0,0,0,0,0,0,0,0,299,2,0,0
7944,0,0,0,0,0,0,0,0,0,0,0,172,2,0,0
9840,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0
2618,0,0,1,0,0,0,0,0,1,0,0,45,2,0,0
5744,1,0,1,0,1,0,2,0,1,0,0,218,5,2,0
278,0,0,0,0,0,0,4,0,1,0,0,53,1,0,0
6418,0,1,0,0,1,0,4,0,0,0,0,1191,3,1,0
347,0,0,0,0,0,0,3,0,1,0,0,149,3,0,0
9658,0,0,1,0,0,0,1,0,0,0,0,2642,3,1,0
3126,0,0,0,0,0,0,0,0,0,0,0,156,2,0,0
2885,0,1,0,0,1,0,3,0,0,0,0,570,4,3,0
2764,0,0,0,0,0,0,0,0,1,0,1,242,2,0,0
8435,0,0,0,0,0,0,1,0,0,0,0,191,1,1,0
1667,0,0,0,0,1,0,0,0,1,0,0,106,4,0,0
10794,0,0,0,0,0,0,0,0,0,0,0,263,2,0,0
6639,0,0,0,0,1,0,6,0,0,0,0,1582,3,5,0
1453,1,1,0,0,1,0,4,0,1,0,0,355,2,1,0
3899,0,0,0,0,0,0,4,0,1,0,0,88,2,0,0
7834,0,0,0,0,1,0,3,0,0,0,0,160,3,0,2
5739,0,0,0,0,0,0,2,0,1,0,0,1222,2,0,0
1803,0,0,1,0,0,0,0,0,0,0,0,239,2,0,0
8236,0,0,0,0,0,0,0,0,0,0,0,350,2,0,0
8878,1,0,0,0,1,0,2,0,1,0,0,220,2,0,0
755,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6157,0,0,0,1,1,0,1,0,0,0,0,112,4,0,0
6813,1,0,0,0,1,0,2,0,1,0,0,2974,2,0,0
3629,1,0,0,0,0,0,1,0,1,0,0,590,3,0,0
6494,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
10988,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6483,0,1,0,0,0,0,0,0,1,0,0,947,2,1,0
2890,0,0,0,0,0,0,2,0,1,0,0,296,5,0,0
3271,0,0,0,0,1,0,3,0,1,0,0,252,2,0,0
8564,0,0,0,0,0,0,3,0,1,0,0,651,2,0,0
2943,0,0,0,0,0,0,0,0,1,0,0,290,2,0,0
3136,0,1,0,0,0,0,0,0,1,0,0,169,2,1,0
8913,0,0,0,0,1,0,2,0,0,0,0,332,2,2,0
1331,0,0,0,0,1,0,4,0,0,0,0,65,2,0,0
7618,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2663,0,0,0,0,1,0,2,0,1,0,0,267,2,7,0
10776,0,1,0,0,1,0,5,0,1,0,0,331,2,1,0
8877,0,0,0,0,0,0,1,0,1,0,0,292,2,0,0
4488,0,0,0,0,1,0,6,0,1,0,0,214,3,0,12
7382,0,0,0,0,0,0,0,0,0,0,0,1186,2,0,0
10632,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
4798,0,0,0,0,1,0,3,0,0,0,0,734,3,9,0
6656,0,0,0,0,1,0,1,0,1,0,0,43,3,2,0
6131,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0
9148,0,0,0,0,1,0,2,0,1,0,0,425,2,0,6
3220,0,0,0,0,1,0,2,0,0,0,0,143,1,5,0
1696,0,0,0,0,0,0,2,0,1,0,0,1560,2,0,0
9235,0,0,0,0,0,0,3,0,0,0,0,345,2,0,0
3344,0,0,0,0,0,0,0,0,1,0,0,348,2,0,0
6428,0,0,0,0,0,0,0,0,0,0,0,187,3,0,0
1372,0,0,0,0,0,0,2,0,0,0,0,353,2,0,0
233,1,1,0,0,1,0,2,0,1,0,0,25,4,1,2
8041,1,0,0,0,1,0,3,0,0,0,0,192,1,8,0
10865,0,0,0,0,0,0,1,0,0,0,0,141,1,2,0
4655,0,0,0,0,0,0,0,0,0,0,0,1170,2,0,0
6602,0,1,0,0,1,0,7,0,1,0,0,139,2,1,0
5466,1,0,0,0,1,0,3,0,0,0,0,191,1,4,0
4932,1,0,1,0,1,0,4,0,1,0,0,228,4,0,0
2462,0,0,0,0,1,0,3,0,1,0,0,589,4,3,0
2757,0,0,1,0,0,0,1,0,0,0,0,543,1,0,0
1109,0,0,0,0,0,0,3,0,1,0,0,1337,2,0,0
196,1,0,1,0,1,0,2,0,1,0,0,217,6,0,0
558,0,0,1,0,1,0,3,0,0,0,0,180,3,2,0
5393,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
6522,0,0,0,0,0,0,2,0,0,0,0,2599,2,0,0
8305,0,0,0,0,0,0,0,0,0,0,0,256,2,0,0
5313,0,0,1,0,0,0,0,0,0,0,0,1156,3,0,0
3390,0,0,0,0,1,0,2,0,1,0,0,533,2,0,4
2076,0,0,0,0,0,0,0,0,1,0,1,342,2,0,0
1121,0,0,0,0,0,0,0,0,0,0,0,184,2,0,0
1042,0,0,0,0,1,0,4,0,1,0,0,92,2,0,0
2286,0,0,0,0,1,0,2,0,0,0,0,294,2,2,0
10815,0,0,0,0,0,0,3,0,1,0,0,97,1,0,0
8351,0,0,0,0,1,0,2,0,0,0,0,48,3,1,0
6512,1,0,0,0,1,0,2,0,1,0,0,25,5,0,2
6077,0,0,0,0,0,0,0,0,0,0,0,193,2,0,0
7794,1,0,0,0,1,0,1,0,1,0,0,344,2,4,0
9721,0,0,0,0,0,0,0,0,0,0,0,215,2,0,0
6328,1,0,1,0,1,0,2,0,1,0,0,227,5,2,0
2872,0,0,0,0,1,0,2,0,0,0,0,1878,2,0,3
2957,0,1,0,0,0,0,0,0,1,0,0,176,2,1,0
325,0,0,0,0,0,0,0,0,0,0,0,87,2,0,0
1626,0,0,0,0,0,0,1,0,0,0,0,74,2,0,0
1051,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10327,0,0,0,0,0,0,0,0,0,0,0,297,1,0,0
7552,1,1,0,0,1,0,2,0,1,0,0,14,4,1,2
874,0,1,0,0,1,0,7,0,1,0,0,657,2,2,1
10559,0,1,0,0,0,0,0,0,1,0,0,297,2,1,0
11370,0,1,0,0,1,0,4,0,1,0,0,64,1,1,0
11180,1,1,0,0,1,0,2,0,1,0,0,25,4,1,2
5934,0,0,1,0,0,0,0,0,0,0,0,373,2,1,0
917,0,0,0,0,0,0,0,0,0,0,0,160,2,0,0
1360,0,0,0,0,1,0,3,0,1,0,0,0,3,0,6
3519,0,0,0,0,0,0,0,0,1,0,0,117,2,0,0
9127,0,0,0,1,1,0,2,0,1,0,0,8,4,0,0
4225,0,1,1,0,0,0,3,0,1,0,0,249,2,1,0
8017,0,0,0,0,0,0,2,0,0,0,0,920,3,0,2
10931,0,0,0,0,1,0,2,0,1,0,0,83,3,3,0
2903,0,1,0,0,1,0,2,0,1,0,0,461,2,14,0
8525,0,0,0,0,0,0,2,0,1,0,0,2974,2,0,0
3485,0,0,1,0,0,0,0,0,0,0,0,371,2,0,0
5344,0,0,0,0,0,0,0,0,0,0,0,762,1,0,0
6596,0,0,1,0,1,0,0,0,1,0,0,373,2,3,0
4684,0,1,0,0,1,0,5,0,1,1,0,0,1,1,0
9147,1,1,0,0,1,0,2,0,1,0,0,14,4,1,2
63,0,0,0,0,1,0,4,0,1,0,0,280,3,5,1
8429,0,0,1,0,1,0,0,0,1,0,0,73,5,2,0
2242,0,0,0,0,1,0,4,0,1,1,0,0,4,0,0
115,0,0,0,0,1,0,1,0,0,0,0,1346,2,6,0
4154,0,0,0,0,0,0,2,0,0,0,0,165,2,0,0
7757,0,0,0,0,0,0,1,0,1,0,0,369,1,0,0
116,0,0,0,0,0,0,0,0,0,0,0,281,2,0,0
4383,0,0,0,0,1,0,2,0,1,0,0,227,2,2,0
1659,0,0,0,0,0,0,1,0,1,0,0,39,4,0,0
5811,0,0,0,0,0,0,0,0,1,0,0,252,2,0,0
9676,0,0,0,0,1,0,1,0,1,0,0,43,3,5,0
6849,0,0,0,0,0,0,2,0,0,0,0,901,2,0,2
8818,0,0,0,0,0,0,0,0,0,0,0,226,2,0,0
2212,1,0,0,0,1,0,2,0,1,0,0,25,4,0,0
1273,0,0,0,0,0,0,2,0,0,0,0,511,2,0,0
2282,0,1,0,0,1,0,6,0,1,0,0,409,1,1,0
3717,0,1,0,0,1,0,3,0,1,0,0,292,1,1,0
8047,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0
1928,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
9075,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0
801,0,0,0,0,0,0,0,0,0,0,0,348,2,0,0
6895,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0
1863,0,0,1,0,0,0,1,0,1,0,0,92,2,0,0
1430,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
2148,0,0,0,0,0,0,3,0,0,0,0,3479,3,0,0
6218,0,0,0,0,0,0,3,0,1,0,0,76,2,0,0
5639,0,0,0,0,0,0,1,0,0,0,0,406,2,0,0
5172,0,0,0,0,0,0,2,0,1,0,0,229,2,0,0
3556,0,0,0,0,0,0,1,0,1,0,0,80,1,0,0
8792,0,1,0,0,1,0,7,0,1,0,0,187,2,1,0
9501,0,0,0,0,1,0,1,0,0,0,0,306,2,4,0
7581,1,0,0,0,1,0,5,0,1,0,0,322,1,2,0
4245,0,0,0,0,1,0,2,0,0,0,0,513,3,0,0
6875,0,0,0,0,0,0,3,0,1,0,0,162,3,0,0
8135,1,0,0,0,1,0,3,0,1,0,0,1373,2,0,0
1091,0,0,0,0,1,0,2,0,0,0,0,987,2,2,0
7654,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
5376,0,0,1,0,0,0,0,0,0,0,0,370,2,0,0
9188,0,0,1,0,0,0,1,0,1,0,0,282,1,0,0
6989,0,0,0,0,0,0,2,0,0,0,0,506,2,0,0
10921,1,1,0,0,1,0,2,0,1,0,0,15,4,1,2
8181,0,1,0,0,0,0,0,0,0,0,0,245,1,1,0
9629,0,0,0,0,1,0,4,0,1,0,0,342,3,0,0
5342,0,0,0,0,0,0,1,0,1,0,0,122,3,0,0
5010,0,1,0,0,1,0,2,0,1,0,0,353,2,2,1
4633,0,0,0,0,0,0,0,0,0,0,0,66,2,0,0
7032,0,0,1,0,0,0,0,0,0,0,1,286,1,0,0
6510,1,1,0,0,1,0,4,0,1,0,0,199,15,1,0
6151,0,0,0,0,1,0,1,0,1,0,0,1048,4,1,0
5090,0,1,1,0,0,0,0,0,0,0,0,737,3,1,0
6402,0,0,0,0,1,0,5,0,1,0,0,2977,2,0,1
10390,0,0,0,0,0,0,0,0,0,0,0,660,2,0,0
362,0,0,0,0,1,0,1,0,0,0,0,224,2,4,0
9577,0,0,0,0,0,0,1,0,1,0,0,122,2,0,0
7684,0,0,0,0,0,0,3,0,1,1,0,0,2,0,0
1032,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
11129,0,0,0,0,0,0,2,0,0,0,0,904,2,0,0
430,0,0,0,0,0,0,2,0,1,0,0,105,3,0,0
4939,0,0,0,0,0,0,0,0,0,0,0,339,2,0,0
4148,0,0,0,0,1,0,1,0,0,0,0,355,3,4,0
192,0,0,0,0,1,0,3,0,1,0,0,349,3,0,0
5880,0,0,0,0,0,0,3,0,1,0,0,1613,3,0,0
5237,0,0,0,0,0,0,0,0,0,0,0,91,3,0,0
7917,0,1,0,0,1,0,6,0,1,1,0,0,2,1,0
342,0,0,0,0,1,0,2,0,1,0,0,113,2,9,0
5431,0,0,0,0,1,0,2,0,0,0,0,2226,2,2,0
8093,0,0,0,0,0,0,0,0,0,0,0,269,2,0,0
1557,0,0,0,0,0,0,2,0,0,0,0,906,2,0,1
4515,0,0,0,0,1,0,3,0,1,0,0,46,3,5,0
